name	artist_uri	artist_image	artist_url	artist_popularity	avg_related_artist_pop	followers	genres	num_genres
flora cash	spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd	https://i.scdn.co/image/ab6761610000e5ebe2084429566a93c14e764c9d	https://open.spotify.com/artist/6GpcBKNmZDIrRzYkPJu7Wd	60	56.3	235700	['indie pop', 'scandipop', 'swedish indie folk']	3
Surfaces	spotify:artist:4ETSs924pXMzjIeD6E9b4u	https://i.scdn.co/image/ab6761610000e5eb59e2c6ba0f67a97eac99f888	https://open.spotify.com/artist/4ETSs924pXMzjIeD6E9b4u	71	59.9	847862	['bedroom soul', 'pop']	2
vanta blvck	spotify:artist:6DGUUpa0SlW1aMmlW7Go4z	https://i.scdn.co/image/ab6761610000e5eb395d41a23739c7271366623f	https://open.spotify.com/artist/6DGUUpa0SlW1aMmlW7Go4z	19	37.8	2560	['bedroom soul']	1
Dijon	spotify:artist:0knGpCTbmG4ctl1wzYRZs4	https://i.scdn.co/image/ab6761610000e5eb8da3e6e26f2cd05958f17a65	https://open.spotify.com/artist/0knGpCTbmG4ctl1wzYRZs4	59	51.05	224353	['alternative r&b', 'bedroom soul', 'indie r&b']	3
Ice Cube	spotify:artist:3Mcii5XWf6E0lrY3Uky4cA	https://i.scdn.co/image/ab6761610000e5eb650e79afafd00492e33d7b8c	https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA	73	55.7	5761026	['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']	6
Phantoms	spotify:artist:1bJJlRHoc1UVeqzxcrPLIw	https://i.scdn.co/image/ab6761610000e5ebc58a70b20d8aa5e0f05d3355	https://open.spotify.com/artist/1bJJlRHoc1UVeqzxcrPLIw	47	53.2	39615	['edm', 'la pop', 'nu disco', 'pop dance', 'vapor soul']	5
Breakbot	spotify:artist:0iui2Be5CP8EWxvHYsVspL	https://i.scdn.co/image/ab6761610000e5eb6d38086452e28cd10f9c6c5a	https://open.spotify.com/artist/0iui2Be5CP8EWxvHYsVspL	56	46.4	429294	['alternative dance', 'filter house', 'nu disco']	3
ayokay	spotify:artist:4BzCdhJTyTS3gumq9xmymb	https://i.scdn.co/image/ab6761610000e5ebff63fdbeeae8acde21a040b0	https://open.spotify.com/artist/4BzCdhJTyTS3gumq9xmymb	55	54.8	154559	['electropop', 'indie electropop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']	7
Mark Morton	spotify:artist:5w09r1HW3Dc8BMYIvqbnnF	https://i.scdn.co/image/ab6761610000e5ebcd55e6eeb135d58bff16505d	https://open.spotify.com/artist/5w09r1HW3Dc8BMYIvqbnnF	39	37.9	46398	['modern hard rock']	1
Tenille Arts	spotify:artist:0gSAxSvAApQc71cTpoXDFu	https://i.scdn.co/image/ab6761610000e5eb28cc3e4d58f450265f1794aa	https://open.spotify.com/artist/0gSAxSvAApQc71cTpoXDFu	60	50.0	60079	['canadian contemporary country', 'contemporary country', 'country', 'country pop']	4
420 Unlovable	spotify:artist:4gCGiELC0hQ9tRXQTgHjK2	https://i.scdn.co/image/ab6761610000e5eb2fba672a9caae8e4360cb669	https://open.spotify.com/artist/4gCGiELC0hQ9tRXQTgHjK2	30	33.65	10276	['meme rap']	1
SHAUN	spotify:artist:72nLe76yBFSlP6VBzME358	https://i.scdn.co/image/ab6761610000e5eb442d311c27b15f9022905938	https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358	60	50.9	323457	['k-pop']	1
Nick Cannon	spotify:artist:480i0t8YiGc2aoOR6BeLAb	https://i.scdn.co/image/ab6761610000e5ebef532fcc495ba2a09daf2542	https://open.spotify.com/artist/480i0t8YiGc2aoOR6BeLAb	43	44.7	86198	['pop rap']	1
Samm Henshaw	spotify:artist:1Q2mS59tFYLm2KGFoCgWN4	https://i.scdn.co/image/ab6761610000e5eba266633cab7ffafb797dc10d	https://open.spotify.com/artist/1Q2mS59tFYLm2KGFoCgWN4	56	52.1	243567	['alternative r&b', 'british soul', 'indie soul', 'uk contemporary r&b']	4
Only The Family	spotify:artist:3IaKn0ExWTMPqa0mscUYw3	https://i.scdn.co/image/ab6761610000e5ebdb3e94ba3ffb90a51d69bdfb	https://open.spotify.com/artist/3IaKn0ExWTMPqa0mscUYw3	62	54.1	249793	['chicago rap', 'rap', 'southern hip hop', 'trap']	4
Hikaru Utada	spotify:artist:7lbSsjYACZHn1MSDXPxNF2	https://i.scdn.co/image/ab6761610000e5ebd3fe0faaa883ca953266afe9	https://open.spotify.com/artist/7lbSsjYACZHn1MSDXPxNF2	64	50.2	2501326	['anime', 'classic j-pop', 'j-pop', 'japanese singer-songwriter']	4
Paloma Mami	spotify:artist:7rOlQwf8OuFLFQp4aydjBt	https://i.scdn.co/image/ab6761610000e5eb30d02875f56b6eb0cda976d9	https://open.spotify.com/artist/7rOlQwf8OuFLFQp4aydjBt	69	54.6	1031061	['latin pop', 'reggaeton chileno', 'trap chileno']	3
James Ingram	spotify:artist:5bTTx0CRvZj1kRJwUsWWYo	https://i.scdn.co/image/dcd0a82176f8716c4e18420809c6939fb8bab0d3	https://open.spotify.com/artist/5bTTx0CRvZj1kRJwUsWWYo	56	48.75	462754	['adult standards', 'quiet storm', 'soft rock', 'urban contemporary']	4
Sabrina Carpenter	spotify:artist:74KM79TiuVKeVCqs8QtB0B	https://i.scdn.co/image/ab6761610000e5eb8340df48ff7f6fea7003437e	https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B	69	63.25	4192619	['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']	5
Piso 21	spotify:artist:4bw2Am3p9ji3mYsXNXtQcd	https://i.scdn.co/image/ab6761610000e5eb64395cc00de1a562a1477839	https://open.spotify.com/artist/4bw2Am3p9ji3mYsXNXtQcd	72	64.9	8207183	['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']	6
Amenazzy	spotify:artist:6kq4GHwUcUojGIu0ziSNXf	https://i.scdn.co/image/ab6761610000e5eb68c96322a861979fad62198c	https://open.spotify.com/artist/6kq4GHwUcUojGIu0ziSNXf	63	70.3	2164452	['dominican pop', 'latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'reggaeton flow', 'trap latino']	7
Daddy's Groove	spotify:artist:3kcQ94iDBwumLfddrCrse8	https://i.scdn.co/image/ab6761610000e5eb05a415307d3eec808b03b604	https://open.spotify.com/artist/3kcQ94iDBwumLfddrCrse8	34	44.5	23473	['electro house', 'progressive electro house']	2
Amnesty	spotify:artist:13clnHtI56jEGjzqeD0Q1o	https://i.scdn.co/image/ab67616d0000b2734a1a8e4264bb38c585c27cbc	https://open.spotify.com/artist/13clnHtI56jEGjzqeD0Q1o	28	33.35	9615	['traditional funk']	1
Cenji	spotify:artist:2sQnHi9rmXwqRmwZ8UjrBq	https://i.scdn.co/image/ab6761610000e5ebe653a8fb7fe41accdedd260a	https://open.spotify.com/artist/2sQnHi9rmXwqRmwZ8UjrBq	33	32.85	6218	['bedroom soul']	1
Shag Rock	spotify:artist:0SJxTOELZJa2Cf19TjNEfm	https://i.scdn.co/image/ab6761610000e5eb5785614b3803fd70256bad29	https://open.spotify.com/artist/0SJxTOELZJa2Cf19TjNEfm	44	32.7	23595	['australian reggae fusion']	1
Rambutan Jam Band	spotify:artist:3YKnhxu6ruaH7ubzxuobrr	https://i.scdn.co/image/ab6761610000e5eb838008a76a6fbc8e48b03cbf	https://open.spotify.com/artist/3YKnhxu6ruaH7ubzxuobrr	27	33.3	8455	['australian reggae fusion']	1
JOBA	spotify:artist:3vKT7DifMxpG9CWR7c8eC8	https://i.scdn.co/image/ab6761610000e5eb39d8d521fd3b3dd3f68f51d6	https://open.spotify.com/artist/3vKT7DifMxpG9CWR7c8eC8	29	42.8	30117	['bedroom soul']	1
BRIDGE	spotify:artist:05LTJdcIWfHyQXC1za07k8	https://i.scdn.co/image/ab6761610000e5eb0608edf201c4dd2da9ae4334	https://open.spotify.com/artist/05LTJdcIWfHyQXC1za07k8	46	43.4	20063	['trap soul']	1
Lil Nas X	spotify:artist:7jVv8c5Fj3E9VhNjxT4snq	https://i.scdn.co/image/ab6761610000e5ebab6bd6e450cbc7629a9a2381	https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq	82	73.85	11304349	['lgbtq+ hip hop', 'pop']	2
Mabel	spotify:artist:1MIVXf74SZHmTIp4V4paH4	https://i.scdn.co/image/ab6761610000e5eb7926088433d79485da5e1734	https://open.spotify.com/artist/1MIVXf74SZHmTIp4V4paH4	70	65.05	1626946	['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']	7
why mona	spotify:artist:5C1tex8vm00yFKTitiOnMU	https://i.scdn.co/image/ab6761610000e5ebb7f92563847fb813bcbeaf55	https://open.spotify.com/artist/5C1tex8vm00yFKTitiOnMU	42	49.25	33807	['la pop']	1
NLE Choppa	spotify:artist:0ErzCpIMyLcjPiwT4elrtZ	https://i.scdn.co/image/ab6761610000e5eb519065f878e37f78e069c8ad	https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ	75	62.1	4779682	['memphis hip hop']	1
Drax Project	spotify:artist:6S0IvKlvPMX1RtAYtVpUV8	https://i.scdn.co/image/ab6761610000e5eb081504c3b27589e9b7fd60be	https://open.spotify.com/artist/6S0IvKlvPMX1RtAYtVpUV8	56	45.0	90810	['australian pop', 'nz pop']	2
Melanie Faye	spotify:artist:4pcfFC9isxezJyTwbV1nIp	https://i.scdn.co/image/ab6761610000e5eb88c45cfb36a893444e55aa94	https://open.spotify.com/artist/4pcfFC9isxezJyTwbV1nIp	48	34.3	47216	['bedroom soul']	1
Rauw Alejandro	spotify:artist:1mcTU81TzQhprhouKaTkpq	https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6	https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq	89	73.1	12292271	['puerto rican pop', 'trap latino']	2
Ty James	spotify:artist:51IT5y05qux2Um4bPUxzX6	https://i.scdn.co/image/ab6761610000e5ebac6cf7ce030ffc48c00dc7b7	https://open.spotify.com/artist/51IT5y05qux2Um4bPUxzX6	33	40.45	4671	['melodic rap']	1
Polo G	spotify:artist:6AgTAQt8XS6jRWi4sX7w49	https://i.scdn.co/image/ab6761610000e5ebdec41838906c58af1c29c9da	https://open.spotify.com/artist/6AgTAQt8XS6jRWi4sX7w49	83	71.6	7786795	['chicago rap']	1
Hozier	spotify:artist:2FXC3k01G6Gw61bmprjgqS	https://i.scdn.co/image/ab6761610000e5eb9ba4d95b74bacff4d5747f61	https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS	75	64.85	5186875	['irish singer-songwriter', 'pop']	2
Absofacto	spotify:artist:7gAYvcQFmAruyvwGjxrSUr	https://i.scdn.co/image/ab6761610000e5eb1174031a23cb0eda7e58a951	https://open.spotify.com/artist/7gAYvcQFmAruyvwGjxrSUr	56	51.65	122794	['indie psych-pop', 'shimmer psych']	2
Gerard Way	spotify:artist:4YZ5ECfbM2xSTSQTJGBbO5	https://i.scdn.co/image/ab6761610000e5eb53ebb30a36ae782046b6b037	https://open.spotify.com/artist/4YZ5ECfbM2xSTSQTJGBbO5	52	47.95	397111	['modern rock']	1
The Rudeboyz	spotify:artist:7ciBW1p3KBsYIkFk4UmwS8	https://i.scdn.co/image/ab6761610000e5ebf934c31e3586606f8a1be7ea	https://open.spotify.com/artist/7ciBW1p3KBsYIkFk4UmwS8	51	52.25	14296	['trap brasileiro']	1
Jonas Brothers	spotify:artist:7gOdHgIoIKoe4i9Tta6qdD	https://i.scdn.co/image/ab6761610000e5eb142120beb4014a7f8abd0cf0	https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD	74	56.7	6335498	['boy band', 'dance pop', 'pop', 'post-teen pop']	4
Chad Brownlee	spotify:artist:6k8x9QgjJkEQ1xRIDYa0tU	https://i.scdn.co/image/ab6761610000e5eb42eccf9d3484adf10da36c88	https://open.spotify.com/artist/6k8x9QgjJkEQ1xRIDYa0tU	40	35.45	42246	['canadian contemporary country', 'canadian country', 'contemporary country', 'country road', 'modern country rock']	5
Ouska	spotify:artist:1BhytEyR0LxnxXoeQPxGVV	https://i.scdn.co/image/ab6761610000e5eb7104f5b11256607a148bba1d	https://open.spotify.com/artist/1BhytEyR0LxnxXoeQPxGVV	41	31.4	5830	[]	0
Cavetown	spotify:artist:2hR4h1Cao2ueuI7Cx9c7V8	https://i.scdn.co/image/ab6761610000e5eb7b3e522a30dfef887aad0eef	https://open.spotify.com/artist/2hR4h1Cao2ueuI7Cx9c7V8	74	63.7	3241301	['bedroom pop', 'indie pop']	2
James Barker Band	spotify:artist:54lUDwCk35ihJuK3yJCqHA	https://i.scdn.co/image/ab6761610000e5eb51405de9b6da2ed6b131ed18	https://open.spotify.com/artist/54lUDwCk35ihJuK3yJCqHA	53	52.3	118631	['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']	7
CHUNG HA	spotify:artist:2PSJ6YriU7JsFucxACpU7Y	https://i.scdn.co/image/ab6761610000e5eb38223676d9bc0d2de9676968	https://open.spotify.com/artist/2PSJ6YriU7JsFucxACpU7Y	61	49.65	1910261	['k-pop']	1
BRKLYN	spotify:artist:0sSB3cIRBuBGa1UXLsQtaw	https://i.scdn.co/image/ab6761610000e5ebe8ea8003c2242527ebbe7109	https://open.spotify.com/artist/0sSB3cIRBuBGa1UXLsQtaw	45	44.3	18598	['pop edm']	1
Midnight Quickie	spotify:artist:71b5lagT2b3INfYUTFm9SK	https://i.scdn.co/image/ab6761610000e5eb22a2a5dc5acf1f28eccda349	https://open.spotify.com/artist/71b5lagT2b3INfYUTFm9SK	25	31.3	7899	['indonesian edm']	1
Jelani Aryeh	spotify:artist:7A47sEe0ih6WpKmNCRMu86	https://i.scdn.co/image/ab6761610000e5eb1c282047cfffc95cd4f4382e	https://open.spotify.com/artist/7A47sEe0ih6WpKmNCRMu86	51	54.2	81406	['bedroom soul', 'indie pop', 'modern rock']	3
Samson	spotify:artist:75HUyKKqjQufaWM2aJ1Ba4	https://i.scdn.co/image/ab6761610000e5eb2bb84bf5386bd6428269fd4a	https://open.spotify.com/artist/75HUyKKqjQufaWM2aJ1Ba4	26	33.45	5604	[]	0
Grady	spotify:artist:6FmiNnTXQJTmOMAx4kB38R	https://i.scdn.co/image/ab6761610000e5eb7f7b035b46f71811f258c2c4	https://open.spotify.com/artist/6FmiNnTXQJTmOMAx4kB38R	51	49.0	31379	['indie electropop', 'indie pop']	2
Adam Hambrick	spotify:artist:5KGZH5Opah1A66dZ2TuWAX	https://i.scdn.co/image/ab6761610000e5eb717d021de8c619fd465ad62f	https://open.spotify.com/artist/5KGZH5Opah1A66dZ2TuWAX	36	39.5	12664	['arkansas country', 'country pop']	2
Vintage Trouble	spotify:artist:72Pauuctba5lMzC89R0Vk0	https://i.scdn.co/image/ab6761610000e5ebf269a23db1954de461248656	https://open.spotify.com/artist/72Pauuctba5lMzC89R0Vk0	40	39.45	114881	['modern blues rock']	1
Rei	spotify:artist:09eBKIxIhMym3kxJyDnVXh	https://i.scdn.co/image/ab6761610000e5eb0ecb756542b1fb3fd5d1d7c8	https://open.spotify.com/artist/09eBKIxIhMym3kxJyDnVXh	33	28.6	3500	['waiata maori']	1
Ari Lennox	spotify:artist:1vaQ6v3pOFxAIrFoPrAcom	https://i.scdn.co/image/ab6761610000e5eb666882efcbd13a82108176f9	https://open.spotify.com/artist/1vaQ6v3pOFxAIrFoPrAcom	63	53.8	544819	['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b', 'urban contemporary']	6
Zak Downtown	spotify:artist:2qcAIycColPoLfaz16NvbI	https://i.scdn.co/image/ab6761610000e5eb0b292dba9181d7fe3570556e	https://open.spotify.com/artist/2qcAIycColPoLfaz16NvbI	38	42.45	20903	['indie pop rap']	1
Tm88	spotify:artist:5RMUeKq0dZxg9RHE1f0B9P	https://i.scdn.co/image/ab6761610000e5eb0523f26890b75e395bc485f0	https://open.spotify.com/artist/5RMUeKq0dZxg9RHE1f0B9P	47	51.25	80160	['atl trap', 'trap', 'underground hip hop', 'vapor trap']	4
Kyson	spotify:artist:1ysHnRqLx1sIFxUlahQftx	https://i.scdn.co/image/ab6761610000e5eb150eab0f548a80038049704f	https://open.spotify.com/artist/1ysHnRqLx1sIFxUlahQftx	46	42.15	30397	['ambient idm', 'vapor soul']	2
AUSTN	spotify:artist:6deoGjNPov9XZSS8A2PCST	https://i.scdn.co/image/ab6761610000e5eba6d5820a821467aed3486952	https://open.spotify.com/artist/6deoGjNPov9XZSS8A2PCST	41	36.8	23021	['social media pop']	1
Andrea Bocelli	spotify:artist:3EA9hVIzKfFiQI0Kikz2wo	https://i.scdn.co/image/ab6761610000e5eb289ac142bb94d4e5d92dea75	https://open.spotify.com/artist/3EA9hVIzKfFiQI0Kikz2wo	66	46.8	2154124	['classical tenor', 'italian tenor', 'operatic pop']	3
Gesaffelstein	spotify:artist:3hteYQFiMFbJY7wS0xDymP	https://i.scdn.co/image/ab6761610000e5eb7fa99a739980cf77a38f995b	https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP	71	45.55	452967	['dark clubbing', 'destroy techno']	2
Baseball Hockey Sports Crew	spotify:artist:2WsLwxvpD8b7rJDW1SAUqO	https://i.scdn.co/image/ab67616d0000b273a6387191aa43642f110db283	https://open.spotify.com/artist/2WsLwxvpD8b7rJDW1SAUqO	27	20.0	1885	[]	0
Catfish and the Bottlemen	spotify:artist:2xaAOVImG2O6lURwqperlD	https://i.scdn.co/image/ab6761610000e5ebb01a837e48a3a9f6f8b2b549	https://open.spotify.com/artist/2xaAOVImG2O6lURwqperlD	61	53.05	945845	['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']	5
Kemba	spotify:artist:0oZASNXz7lmZGoXFh8GnZM	https://i.scdn.co/image/ab6761610000e5eb90fb822349897df6bf43bb2d	https://open.spotify.com/artist/0oZASNXz7lmZGoXFh8GnZM	41	48.0	35102	['alternative hip hop']	1
The Holdup	spotify:artist:1gwTohHbTpE3qdPyDvnOEu	https://i.scdn.co/image/ab6761610000e5ebd8798ed4c933c182ef72ca77	https://open.spotify.com/artist/1gwTohHbTpE3qdPyDvnOEu	51	51.15	50066	['reggae fusion', 'reggae rock']	2
Blackway	spotify:artist:1QvK8bFc2WREH4LDlJcJbi	https://i.scdn.co/image/ab6761610000e5eb69162311516f0b8b045e050a	https://open.spotify.com/artist/1QvK8bFc2WREH4LDlJcJbi	53	44.6	20164	['nyc rap']	1
Beau Young Prince	spotify:artist:5fxPQ2Mzi7apfCMPuKwmSd	https://i.scdn.co/image/ab6761610000e5eb03ac49db666ddf7bf34acc0d	https://open.spotify.com/artist/5fxPQ2Mzi7apfCMPuKwmSd	42	52.25	11936	['dmv rap']	1
Duckwrth	spotify:artist:6I3MElirhT5t6Kf7p0hGk9	https://i.scdn.co/image/ab6761610000e5ebbef5a8a538ee350edad1a9a0	https://open.spotify.com/artist/6I3MElirhT5t6Kf7p0hGk9	62	53.95	367385	['alternative r&b', 'indie r&b', 'underground hip hop']	3
DJ Khalil	spotify:artist:7zfaArteqSs8YgCCmPrDK4	https://i.scdn.co/image/ab67616d0000b27328e7d54f48baf3c42b4b0305	https://open.spotify.com/artist/7zfaArteqSs8YgCCmPrDK4	44	49.45	5554	[]	0
Skylar Grey	spotify:artist:4utLUGcTvOJFr6aqIJtYWV	https://i.scdn.co/image/ab6761610000e5eb27a494c15f30ca2f08ddd05b	https://open.spotify.com/artist/4utLUGcTvOJFr6aqIJtYWV	67	55.4	529869	['piano rock']	1
ILIRA	spotify:artist:6mzs66iVW15C5iLt0JLt41	https://i.scdn.co/image/ab6761610000e5eb4daea9f9bd72fd20957ad19f	https://open.spotify.com/artist/6mzs66iVW15C5iLt0JLt41	62	51.6	43947	['albanian pop']	1
Maddie & Tae	spotify:artist:34bhyY8jfKez7uKakMfy4y	https://i.scdn.co/image/ab6761610000e5ebc9fe264c3c7370c0eb2d689e	https://open.spotify.com/artist/34bhyY8jfKez7uKakMfy4y	61	56.55	928934	['contemporary country', 'country']	2
Scott Helman	spotify:artist:2LgklPXmvWVOQfzPVkuChg	https://i.scdn.co/image/ab6761610000e5eb44469aa44b9dd566cce71330	https://open.spotify.com/artist/2LgklPXmvWVOQfzPVkuChg	46	47.2	57608	['canadian folk', 'folk-pop']	2
Del Water Gap	spotify:artist:0xPoVNPnxIIUS1vrxAYV00	https://i.scdn.co/image/ab6761610000e5eb8de628a55c6537a096e028e6	https://open.spotify.com/artist/0xPoVNPnxIIUS1vrxAYV00	56	52.3	83634	['deep new americana', 'indie folk', 'indie pop', 'modern rock']	4
Guaynaa	spotify:artist:0BqURncJM5B1BBu7UM51eq	https://i.scdn.co/image/ab6761610000e5eb710db427ce36c07d6902f1e9	https://open.spotify.com/artist/0BqURncJM5B1BBu7UM51eq	67	56.95	720640	['perreo', 'reggaeton', 'reggaeton flow', 'trap latino']	4
Dalex	spotify:artist:0KPX4Ucy9dk82uj4GpKesn	https://i.scdn.co/image/ab6761610000e5ebd1d344eba13e66f0cef274b6	https://open.spotify.com/artist/0KPX4Ucy9dk82uj4GpKesn	75	69.3	4181166	['latin', 'r&b en espanol', 'reggaeton', 'trap latino']	4
Darell	spotify:artist:1TtXnWcUs0FCkaZDPGYHdf	https://i.scdn.co/image/ab6761610000e5eb58e637c9f4c9a120ea6d29f7	https://open.spotify.com/artist/1TtXnWcUs0FCkaZDPGYHdf	74	69.6	2989228	['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']	5
Maikel Delacalle	spotify:artist:2t7vyRN71qtQT18frElAnV	https://i.scdn.co/image/ab6761610000e5eb9d451fcfcced5a4402304cdc	https://open.spotify.com/artist/2t7vyRN71qtQT18frElAnV	61	55.1	394961	['rap canario', 'trap latino', 'urbano espanol']	3
Adam Doleac	spotify:artist:4NsVVzuaZGk4aya8Pyacew	https://i.scdn.co/image/ab6761610000e5eb4082576ff11deddf39dfe876	https://open.spotify.com/artist/4NsVVzuaZGk4aya8Pyacew	56	47.65	42228	['contemporary country', 'country', 'country pop']	3
Rico Love	spotify:artist:2GEcMpeGIad5O23WxDRFMn	https://i.scdn.co/image/ab6761610000e5eb5c5b0f33b027498c89eedbde	https://open.spotify.com/artist/2GEcMpeGIad5O23WxDRFMn	42	36.3	120803	['pop r&b']	1
Sueco	spotify:artist:4iDroUFo89Y7YBsdDTBmTD	https://i.scdn.co/image/ab6761610000e5eb5ec357eb7ce07e1b1610fd1c	https://open.spotify.com/artist/4iDroUFo89Y7YBsdDTBmTD	65	55.55	461911	['cali rap', 'pop rap']	2
Luh Kel	spotify:artist:24CgJHK6T7C5OmUbiLLMjJ	https://i.scdn.co/image/ab6761610000e5ebc96d9981dbc239aa0730a033	https://open.spotify.com/artist/24CgJHK6T7C5OmUbiLLMjJ	59	54.7	962470	['pop r&b', 'st louis rap']	2
DaBaby	spotify:artist:4r63FhuTkUYltbVAg5TQnk	https://i.scdn.co/image/ab6761610000e5eb5ace68c56849548db7f102be	https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk	82	70.75	9809584	['north carolina hip hop', 'rap', 'trap']	3
DJ Luian	spotify:artist:64aJYyrXljOodnUG6jvhRD	https://i.scdn.co/image/ab6761610000e5eb12720a4a06a7a2e78c5f42dc	https://open.spotify.com/artist/64aJYyrXljOodnUG6jvhRD	73	70.1	1507153	['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']	5
pewdiepie	spotify:artist:1JOdUvDAzNy3L37rZ4Nigr	https://i.scdn.co/image/ab6761610000e5ebd110d2ed2b1063abdf5777db	https://open.spotify.com/artist/1JOdUvDAzNy3L37rZ4Nigr	48	42.9	724228	['antiviral pop', 'social media pop']	2
Brooks & Dunn	spotify:artist:0XKOBt59crntr7HQXXO8Yz	https://i.scdn.co/image/ab6761610000e5eb9a9b27317d43de785e22517d	https://open.spotify.com/artist/0XKOBt59crntr7HQXXO8Yz	69	57.9	2305450	['contemporary country', 'country', 'country road', 'country rock']	4
Sub Urban	spotify:artist:7gXb99Sf9nNmpNYeAgIQFG	https://i.scdn.co/image/ab6761610000e5ebd0019e1ad7a088651a490862	https://open.spotify.com/artist/7gXb99Sf9nNmpNYeAgIQFG	68	57.5	1293374	['modern indie pop']	1
10k.Caash	spotify:artist:4uyIwcaJgV9ShErevnVlNp	https://i.scdn.co/image/ab6761610000e5eb29da0af339b8851bcb048c17	https://open.spotify.com/artist/4uyIwcaJgV9ShErevnVlNp	39	41.3	41458	['dfw rap', 'viral rap']	2
Milli Davis	spotify:artist:2cSNkmIH5mdrGn0TmjxnyK	https://i.scdn.co/image/ab67616d0000b273cba1c976487bafe61cb5a2d5	https://open.spotify.com/artist/2cSNkmIH5mdrGn0TmjxnyK	22	12.6875	825	[]	0
Jack Stauber	spotify:artist:1vVHevk2PD45epYnDi9CCc	https://i.scdn.co/image/ab67616d0000b273affdacd1466cdde505ab97ee	https://open.spotify.com/artist/1vVHevk2PD45epYnDi9CCc	61	53.15	1289545	['pittsburgh indie']	1
Justin Rarri	spotify:artist:7atuUUktuP1wDbkkgdNvxI	https://i.scdn.co/image/ab6761610000e5eb5a436cfb454b45d9a6cae3bd	https://open.spotify.com/artist/7atuUUktuP1wDbkkgdNvxI	42	44.05	96171	['melodic rap']	1
PUBLIC	spotify:artist:4vxaQs6vK54nK89J1VtLex	https://i.scdn.co/image/ab6761610000e5eb6864df75e5a62de1062cfd7d	https://open.spotify.com/artist/4vxaQs6vK54nK89J1VtLex	60	47.85	186922	['indie rockism']	1
Shordie Shordie	spotify:artist:5fyvTyetDr7gvLafBsEEhU	https://i.scdn.co/image/ab6761610000e5eb8611ab2c8f3509aca4bd84a2	https://open.spotify.com/artist/5fyvTyetDr7gvLafBsEEhU	58	52.65	165723	['baltimore hip hop', 'cali rap', 'pop rap']	3
EVERGLOW	spotify:artist:3ZZzT0naD25RhY2uZvIKkJ	https://i.scdn.co/image/ab6761610000e5eb63cc88daba8709af04c3d6ed	https://open.spotify.com/artist/3ZZzT0naD25RhY2uZvIKkJ	61	53.55	1525589	['k-pop', 'k-pop girl group']	2
Cochren & Co.	spotify:artist:50hkKRxo0g8Ck4JqlwoJr4	https://i.scdn.co/image/ab6761610000e5eb9a96527c18df656943de0756	https://open.spotify.com/artist/50hkKRxo0g8Ck4JqlwoJr4	47	46.65	23371	['ccm']	1
Andy Grammer	spotify:artist:2oX42qP5ineK3hrhBECLmj	https://i.scdn.co/image/ab6761610000e5eb496050692471e28190f815f0	https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj	70	61.2	1070462	['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rap', 'pop rock']	6
Dayglow	spotify:artist:6eJa3zG1QZLRB3xgRuyxbm	https://i.scdn.co/image/ab6761610000e5eb7b0d9dd77c706b95bb93e56a	https://open.spotify.com/artist/6eJa3zG1QZLRB3xgRuyxbm	69	58.95	769562	['austindie', 'indie pop', 'modern rock']	3
FINNEAS	spotify:artist:37M5pPGs6V1fchFJSgCguX	https://i.scdn.co/image/ab6761610000e5eb62c4e056c114de5e46bc19b7	https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX	69	64.25	1696045	['alt z', 'electropop', 'la indie', 'pop']	4
Beast Coast	spotify:artist:1Nd1g8fezKoJ6DGauWbZIm	https://i.scdn.co/image/ab6761610000e5eb7c7228c1cefc9ed5b1b427ef	https://open.spotify.com/artist/1Nd1g8fezKoJ6DGauWbZIm	46	50.9	106428	['rap', 'underground hip hop']	2
